,manufacturer,model,generation,year,min_price,max_price,time_online,last_seen,date_listed,mileage,status,site,title,ad_id,image_url,display_name
5725,Bmw,3 series,,2018,309900.0,319900.0,33 days 11:47:02.753967,2024-11-04 18:26:06.650839,2024-10-02 06:39:03.896872,129519,True,autotrader,2018 BMW 3 Series 320i Sport Line Sports-Auto,27707804,https://img.autotrader.co.za/33731361/Crop640x480,Bmw 3 series
5726,Bmw,z3,,2002,169000.0,169000.0,47 days 04:14:16.904640,2024-11-18 10:55:41.042420,2024-10-02 06:41:24.137780,145000,False,autotrader,2002 BMW Z3 3.0 Auto,27707828,https://img.autotrader.co.za/33616886/Fit640x480,Bmw z3
5727,Bmw,1 series,,2016,209900.0,209900.0,47 days 04:10:27.903697,2024-11-18 10:43:12.183472,2024-10-02 06:32:44.279775,119350,False,autotrader,2016 BMW 1 Series 118i 5-Door Auto,27707845,https://img.autotrader.co.za/34044445/Fit640x480,Bmw 1 series
5728,Bmw,m3,e46,2004,450000.0,450000.0,4 days 12:47:44.030093,2024-10-06 19:27:46.927524,2024-10-02 06:40:02.897431,204000,True,autotrader,2004 BMW M3 Convertible,27707846,https://img.autotrader.co.za//Crop800x600,Bmw m3
5729,Porsche,911,,2018,1949900.0,1999900.0,47 days 04:15:57.844332,2024-11-18 11:02:33.505818,2024-10-02 06:46:35.661486,11500,False,autotrader,2018 Porsche 911 Carrera GTS Coupe Auto,27707874,https://img.autotrader.co.za/33617649/Fit640x480,Porsche 911
5730,Nissan,370z,,2018,499900.0,529900.0,47 days 04:15:01.270017,2024-11-18 10:57:38.545406,2024-10-02 06:42:37.275389,72000,False,autotrader,2018 Nissan 370Z Coupe Auto,27707938,https://img.autotrader.co.za/33618846/Fit640x480,Nissan 370z
5731,Porsche,911,,2019,1999995.0,2049995.0,47 days 04:15:57.844332,2024-11-18 11:02:33.505818,2024-10-02 06:46:35.661486,22000,False,autotrader,2019 Porsche 911 Carrera GTS Coupe Auto,27707952,https://img.autotrader.co.za/33619070/Fit640x480,Porsche 911
5732,Bmw,m2,,2023,1379995.0,1399995.0,47 days 04:13:39.773403,2024-11-18 10:53:07.315941,2024-10-02 06:39:27.542538,6000,False,autotrader,2023 BMW M2 Coupe Auto,27707955,https://img.autotrader.co.za/33619107/Fit640x480,Bmw m2
5733,Bmw,1 series,,2021,599995.0,609995.0,29 days 06:56:05.028473,2024-10-31 13:28:49.308248,2024-10-02 06:32:44.279775,64798,True,autotrader,2021 BMW 1 Series 128ti,27707974,https://img.autotrader.co.za/33619499/Crop640x480,Bmw 1 series
5734,Porsche,cayenne,,2011,350000.0,470000.0,47 days 04:15:01.361589,2024-11-18 11:00:12.170463,2024-10-02 06:45:10.808874,162000,False,autotrader,2011 Porsche Cayenne S,27707983,https://img.autotrader.co.za/33619633/Fit640x480,Porsche cayenne
5735,Mclaren,650s,,2015,2749990.0,2749990.0,47 days 04:15:03.275863,2024-11-18 10:58:04.839859,2024-10-02 06:43:01.563996,27500,False,autotrader,2015 McLaren 650S Spider,27707984,https://img.autotrader.co.za/33619659/Fit640x480,Mclaren 650s
5736,Bmw,3 series,,2021,499950.0,499950.0,4 days 12:47:44.795699,2024-10-06 19:26:48.692571,2024-10-02 06:39:03.896872,83498,True,autotrader,2021 BMW 3 Series 320i M Sport,27708017,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
5737,Bmw,3 series,,2022,719000.0,719000.0,4 days 12:47:44.795699,2024-10-06 19:26:48.692571,2024-10-02 06:39:03.896872,26000,True,autotrader,2022 BMW 3 Series 320d M Sport,27708053,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
5738,Bmw,3 series,,2021,599000.0,599000.0,47 days 04:12:11.975962,2024-11-18 10:51:15.872834,2024-10-02 06:39:03.896872,25272,False,autotrader,2021 BMW 3 Series 320i M Sport,27708065,https://img.autotrader.co.za/34419532/Fit640x480,Bmw 3 series
5739,Bmw,1 series,,2014,199900.0,199900.0,47 days 04:10:27.903697,2024-11-18 10:43:12.183472,2024-10-02 06:32:44.279775,126000,False,autotrader,2014 BMW 1 Series 118i 5-Door Auto,27708265,https://img.autotrader.co.za/33622100/Fit640x480,Bmw 1 series
5740,Bmw,2 series,,2021,649950.0,649950.0,47 days 04:11:53.197257,2024-11-18 10:46:11.872162,2024-10-02 06:34:18.674905,51000,False,autotrader,2021 BMW 2 Series M235i xDrive Gran Coupe,27708273,https://img.autotrader.co.za/33622272/Fit640x480,Bmw 2 series
5741,Suzuki,jimny,4th gen - JB74,2020,319900.0,329900.0,47 days 04:17:40.711822,2024-11-18 11:10:44.023999,2024-10-02 06:53:03.312177,52200,False,autotrader,2020 Suzuki Jimny 1.5 GLX AllGrip,27708294,https://img.autotrader.co.za/33628532/Fit640x480,Suzuki jimny
5742,Bmw,3 series,,2024,899990.0,899990.0,4 days 12:47:44.795699,2024-10-06 19:26:48.692571,2024-10-02 06:39:03.896872,13550,True,autotrader,2024 BMW 3 Series 320d Mzansi Edition,27708308,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
5743,Toyota,land-cruiser-prado,4th gen,2015,499990.0,499990.0,4 days 12:47:26.814113,2024-10-06 19:35:52.718295,2024-10-02 06:48:25.904182,206008,True,autotrader,2015 Toyota Land Cruiser Prado 3.0DT VX,27708331,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
5744,Bmw,3 series,,2011,109990.0,109990.0,47 days 04:12:11.975962,2024-11-18 10:51:15.872834,2024-10-02 06:39:03.896872,199000,False,autotrader,2011 BMW 3 Series 320i Exclusive Auto,27708359,https://img.autotrader.co.za/33623405/Fit640x480,Bmw 3 series
5745,Bmw,1 series,,2016,279900.0,279900.0,28 days 02:06:44.750502,2024-10-30 21:35:13.152754,2024-10-02 19:28:28.402252,142000,True,autotrader,2016 BMW 1 Series 125i 5-Door M Sport Sports-Auto,27708362,https://img.autotrader.co.za/33657953/Crop640x480,Bmw 1 series
5746,Bmw,3 series,,2016,273500.0,273500.0,47 days 04:12:11.975962,2024-11-18 10:51:15.872834,2024-10-02 06:39:03.896872,182000,False,autotrader,2016 BMW 3 Series 320d auto,27708365,https://img.autotrader.co.za/33623447/Fit640x480,Bmw 3 series
5747,Bmw,1 series,,2019,329900.0,329900.0,14 days 05:45:47.891855,2024-10-16 12:18:32.171630,2024-10-02 06:32:44.279775,66000,True,autotrader,2019 BMW 1 Series 118i 5-Door Sport Line Auto,27708371,https://img.autotrader.co.za/33652207/Crop800x600,Bmw 1 series
5748,Renault,megane,,2012,69999.0,77700.0,47 days 04:17:26.564620,2024-11-18 11:07:59.238878,2024-10-02 06:50:32.674258,172000,False,autotrader,2012 Renault Megane 1.6 Dynamique,27708382,https://img.autotrader.co.za/33623540/Fit640x480,Renault megane
5749,Porsche,cayenne,,2023,2599900.0,2599900.0,47 days 04:15:01.361589,2024-11-18 11:00:12.170463,2024-10-02 06:45:10.808874,13000,False,autotrader,2023 Porsche Cayenne GTS Coupe,27708428,https://img.autotrader.co.za/33624359/Fit640x480,Porsche cayenne
5750,Renault,sandero,,2016,139999.0,139999.0,47 days 04:16:56.733191,2024-11-18 11:07:04.876696,2024-10-02 06:50:08.143505,101100,False,autotrader,2016 Renault Sandero Stepway 66kW Turbo,27708448,https://img.autotrader.co.za/33624574/Fit640x480,Renault sandero
5751,Suzuki,jimny,4th gen - JB74,2020,314900.0,329900.0,4 days 12:47:17.858339,2024-10-06 19:40:21.170516,2024-10-02 06:53:03.312177,52443,True,autotrader,2020 Suzuki Jimny 1.5 GLX AllGrip,27708469,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
5752,Bmw,3 series,,2016,209995.0,209995.0,47 days 04:12:11.975962,2024-11-18 10:51:15.872834,2024-10-02 06:39:03.896872,120000,False,autotrader,2016 BMW 3 Series 320i M Sport Auto,27708489,https://img.autotrader.co.za/33625033/Fit640x480,Bmw 3 series
5753,Bmw,3 series,,2014,249900.0,249900.0,14 days 05:45:45.594283,2024-10-16 12:24:49.491155,2024-10-02 06:39:03.896872,147000,True,autotrader,2014 BMW 3 Series 320d M Sport auto,27708576,https://img.autotrader.co.za/33626191/Crop800x600,Bmw 3 series
5754,Renault,sandero,,2010,39900.0,39900.0,1 days 02:48:46.451240,2024-10-03 09:38:54.594745,2024-10-02 06:50:08.143505,236000,True,autotrader,2010 Renault Sandero 1.6 United,27708595,https://img.autotrader.co.za//Crop800x600,Renault sandero
5755,Bmw,m4,,2018,969900.0,979900.0,15 days 19:24:06.062837,2024-11-18 10:54:30.719439,2024-11-02 15:30:24.656602,53000,False,autotrader,2018 BMW M4 Coupe,27708645,https://img.autotrader.co.za/34266994/Fit640x480,Bmw m4
5756,Bmw,2 series,,2024,906000.0,906000.0,4 days 12:47:45.900879,2024-10-06 19:22:04.575784,2024-10-02 06:34:18.674905,5970,True,autotrader,2024 BMW 2 Series M235i xDrive Gran Coupe,27708676,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
5757,Porsche,cayenne,,2011,269900.0,299900.0,47 days 04:15:01.361589,2024-11-18 11:00:12.170463,2024-10-02 06:45:10.808874,239000,False,autotrader,2011 Porsche Cayenne Diesel,27708689,https://img.autotrader.co.za/33627892/Fit640x480,Porsche cayenne
5758,Bmw,2 series,,2023,844000.0,844000.0,4 days 12:47:45.900879,2024-10-06 19:22:04.575784,2024-10-02 06:34:18.674905,6500,True,autotrader,2023 BMW 2 Series M235i xDrive Gran Coupe,27708700,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
5759,Bmw,3 series,,2014,199950.0,199950.0,4 days 13:11:14.983019,2024-10-07 08:46:04.619055,2024-10-02 19:34:49.636036,136200,True,autotrader,2014 BMW 3 Series 320i auto,27708792,https://img.autotrader.co.za/33668548/Crop800x600,Bmw 3 series
5760,Suzuki,jimny,4th gen - JB74,2024,419800.0,419800.0,47 days 04:17:40.711822,2024-11-18 11:10:44.023999,2024-10-02 06:53:03.312177,495,False,autotrader,2024 Suzuki Jimny 1.5 Gl Allgrip 5-door Manual,27708834,https://img.autotrader.co.za/33672032/Fit640x480,Suzuki jimny
5761,Bmw,1 series,,2021,398500.0,398500.0,1 days 02:49:03.393310,2024-10-03 09:21:47.673085,2024-10-02 06:32:44.279775,58000,True,autotrader,2021 BMW 1 Series 120i 5-Door Edition M Sport Shadow Auto,27708863,https://img.autotrader.co.za//Crop800x600,Bmw 1 series
5762,Bmw,3 series,,2015,259000.0,259000.0,4 days 12:47:44.795699,2024-10-06 19:26:48.692571,2024-10-02 06:39:03.896872,134000,True,autotrader,2015 BMW 3 Series 320i M Sport Auto,27708875,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
5763,Bmw,2 series,,2022,999900.0,1049900.0,47 days 04:11:53.197257,2024-11-18 10:46:11.872162,2024-10-02 06:34:18.674905,13500,False,autotrader,2022 BMW 2 Series M240i Xdrive Coupe,27708886,https://img.autotrader.co.za/33772563/Fit640x480,Bmw 2 series
5764,Porsche,cayenne,,2009,189950.0,189950.0,21 days 20:08:56.146098,2024-11-18 11:00:12.170463,2024-10-27 14:51:16.024365,204138,False,autotrader,2009 Porsche Cayenne Cayenne,27708897,https://img.autotrader.co.za/34099992/Fit640x480,Porsche cayenne
5765,Bmw,1 series,,2020,679900.0,679900.0,36 days 07:40:48.333968,2024-11-07 14:13:32.613743,2024-10-02 06:32:44.279775,16500,True,autotrader,2020 BMW 1 Series M135i xDrive,27708926,https://img.autotrader.co.za/33630580/Fit640x480,Bmw 1 series
5766,Bmw,1 series,,2016,229000.0,229000.0,4 days 12:47:51.283555,2024-10-06 19:20:35.563330,2024-10-02 06:32:44.279775,118000,True,autotrader,2016 BMW 1 Series 118i 5-Door Auto,27708946,https://img.autotrader.co.za//Crop800x600,Bmw 1 series
5767,Bmw,2 series,,2020,449900.0,449900.0,34 days 01:46:35.518401,2024-11-05 08:20:54.193306,2024-10-02 06:34:18.674905,72500,True,autotrader,2020 BMW 2 Series 220i Coupe Sport Line Shadow Edition,27708962,https://img.autotrader.co.za/33631503/Crop640x480,Bmw 2 series
5768,Bmw,2 series,,2022,619950.0,619950.0,4 days 12:47:45.900879,2024-10-06 19:22:04.575784,2024-10-02 06:34:18.674905,11000,True,autotrader,2022 BMW 2 Series 218d Gran Coupe M Sport,27708990,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
5769,Bmw,1 series,,2019,319950.0,319950.0,47 days 04:10:27.903697,2024-11-18 10:43:12.183472,2024-10-02 06:32:44.279775,133000,False,autotrader,2019 BMW 1 Series 118i 5-Door M Sport Auto,27709000,https://img.autotrader.co.za/33632140/Fit640x480,Bmw 1 series
5770,Bmw,m4,,2015,719900.0,719900.0,45 days 01:13:50.611363,2024-11-16 07:54:25.196211,2024-10-02 06:40:34.584848,66000,True,autotrader,2015 BMW M4 Coupe Auto,27709004,https://img.autotrader.co.za/33631979/Fit640x480,Bmw m4
5771,Suzuki,jimny,4th gen - JB74,2019,295900.0,305000.0,46 days 01:28:52.263546,2024-11-18 11:10:44.023999,2024-10-03 09:41:51.760453,104000,False,autotrader,2019 Suzuki Jimny 1.5 GLX AllGrip,27709018,https://img.autotrader.co.za/33678033/Fit640x480,Suzuki jimny
5772,Renault,sandero,,2020,139900.0,159900.0,43 days 18:58:02.583443,2024-11-18 11:07:04.876696,2024-10-05 16:09:02.293253,98566,False,autotrader,2020 Renault Sandero 66kW Turbo Stepway Expression,27709072,https://img.autotrader.co.za/32586214/Fit640x480,Renault sandero
5773,Bmw,m3,e36,1997,549900.0,549900.0,47 days 04:13:42.530712,2024-11-18 10:53:45.428143,2024-10-02 06:40:02.897431,203000,False,autotrader,1997 BMW M3 Standard Edition,27709089,https://img.autotrader.co.za/33632812/Fit640x480,Bmw m3
5774,Renault,megane,,2018,189000.0,189000.0,4 days 12:47:19.684693,2024-10-06 19:37:52.358951,2024-10-02 06:50:32.674258,133000,True,autotrader,2018 Renault Megane 97kW Turbo GT Line Auto,27709101,https://img.autotrader.co.za//Crop800x600,Renault megane
5775,Toyota,land-cruiser-prado,4th gen,2018,760000.0,760000.0,0 days 13:53:00.629741,2024-10-03 09:37:17.391903,2024-10-02 19:44:16.762162,93000,True,autotrader,2018 Toyota Land Cruiser Prado 3.0DT VX-L,27709120,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
5776,Bmw,3 series,,1994,159950.0,159950.0,4 days 12:47:44.795699,2024-10-06 19:26:48.692571,2024-10-02 06:39:03.896872,180000,True,autotrader,1994 BMW 3 Series 325i Convertible Auto,27709167,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
5777,Bmw,3 series,,2017,239000.0,239000.0,47 days 04:12:11.975962,2024-11-18 10:51:15.872834,2024-10-02 06:39:03.896872,155000,False,autotrader,2017 BMW 3 Series 320i M Sport Auto,27709196,https://img.autotrader.co.za/33633998/Fit640x480,Bmw 3 series
5778,Suzuki,jimny,4th gen - JB74,2024,399900.0,399900.0,1 days 03:28:24.329382,2024-10-06 19:40:21.170516,2024-10-05 16:11:56.841134,1000,True,autotrader,2024 Suzuki Jimny 1.5 GLX AllGrip Auto,27709199,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
5779,Bmw,1 series,,2021,464950.0,469950.0,40 days 11:17:20.220652,2024-11-11 17:50:04.500427,2024-10-02 06:32:44.279775,95000,True,autotrader,2021 BMW 1 Series 118d M Sport,27709202,https://img.autotrader.co.za/33634043/Fit640x480,Bmw 1 series
5780,Bmw,1 series,,2017,279895.0,279895.0,47 days 04:10:27.903697,2024-11-18 10:43:12.183472,2024-10-02 06:32:44.279775,114785,False,autotrader,2017 BMW 1 Series 120i 5-Door M Sport Auto,27709215,https://img.autotrader.co.za/33949568/Fit640x480,Bmw 1 series
5781,Bmw,1 series,,2020,469000.0,509001.0,47 days 04:10:27.903697,2024-11-18 10:43:12.183472,2024-10-02 06:32:44.279775,41722,False,autotrader,2020 BMW 1 Series 118i M Sport,27709290,https://img.autotrader.co.za/34419576/Fit640x480,Bmw 1 series
5782,Toyota,land-cruiser-prado,5th gen,2024,1699990.0,1699990.0,4 days 12:47:26.814113,2024-10-06 19:35:52.718295,2024-10-02 06:48:25.904182,4706,True,autotrader,2024 Toyota Land Cruiser Prado 2.8GD VX-R,27709344,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
5783,Bmw,z3,,1999,139900.0,149900.0,27 days 09:04:05.072188,2024-10-29 15:45:29.209968,2024-10-02 06:41:24.137780,141800,True,autotrader,1999 BMW Z3 2.8i Auto,27709372,https://img.autotrader.co.za/33636402/Crop640x480,Bmw z3
5784,Bmw,2 series,,2018,415000.0,415000.0,4 days 12:47:45.900879,2024-10-06 19:22:04.575784,2024-10-02 06:34:18.674905,81500,True,autotrader,2018 BMW 2 Series 230i Coupe M Sport Auto,27709381,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
5785,Ferrari,360,,2003,1549950.0,1549950.0,47 days 04:14:18.061270,2024-11-18 10:55:48.620580,2024-10-02 06:41:30.559310,32400,False,autotrader,2003 Ferrari 360 Spider,27709498,https://img.autotrader.co.za/33637433/Fit640x480,Ferrari 360
5786,Bmw,3 series,,2009,119950.0,119950.0,47 days 04:12:11.975962,2024-11-18 10:51:15.872834,2024-10-02 06:39:03.896872,162874,False,autotrader,2009 BMW 3 Series 320d auto,27709518,https://img.autotrader.co.za/33637901/Fit640x480,Bmw 3 series
5787,Suzuki,jimny,3rd gen - JB43,2013,179900.0,179900.0,15 days 03:20:29.156728,2024-11-11 18:19:19.324420,2024-10-27 14:58:50.167692,122500,True,autotrader,2013 Suzuki Jimny 1.3,27709640,https://img.autotrader.co.za/34063758/Fit640x480,Suzuki jimny
5788,Porsche,911,,2014,2149900.0,2149900.0,1 days 02:48:54.455518,2024-10-03 09:35:30.117004,2024-10-02 06:46:35.661486,29000,True,autotrader,2014 Porsche 911 Turbo S Cabriolet,27709654,https://img.autotrader.co.za//Crop800x600,Porsche 911
5789,Toyota,land-cruiser-prado,4th gen,2020,979900.0,979900.0,47 days 04:16:26.958808,2024-11-18 11:04:52.862990,2024-10-02 06:48:25.904182,71668,False,autotrader,2020 Toyota Land Cruiser Prado 2.8GD VX-L,27709675,https://img.autotrader.co.za/33639937/Fit640x480,Toyota land-cruiser-prado
5790,Suzuki,jimny,4th gen - JB74,2020,339900.0,359900.0,47 days 04:17:40.711822,2024-11-18 11:10:44.023999,2024-10-02 06:53:03.312177,55500,False,autotrader,2020 Suzuki Jimny 1.5 GLX AllGrip Auto,27709699,https://img.autotrader.co.za/34390978/Fit640x480,Suzuki jimny
5791,Bmw,3 series,,2010,289000.0,289000.0,4 days 12:47:44.795699,2024-10-06 19:26:48.692571,2024-10-02 06:39:03.896872,81000,True,autotrader,2010 BMW 3 Series 335i Convertible Auto,27709724,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
5792,Honda,cr-v,,2001,69900.0,69900.0,21 days 16:01:58.603563,2024-11-18 10:57:14.079198,2024-10-27 18:55:15.475635,248000,False,autotrader,2001 Honda CR-V 2.0 Auto,27709770,https://img.autotrader.co.za/33973543/Fit640x480,Honda cr-v
5793,Bmw,3 series,,2016,239900.0,239900.0,47 days 04:12:11.975962,2024-11-18 10:51:15.872834,2024-10-02 06:39:03.896872,151000,False,autotrader,2016 BMW 3 Series 320i auto,27709779,https://img.autotrader.co.za/33641363/Fit640x480,Bmw 3 series
5794,Toyota,land-cruiser-prado,4th gen,2022,994900.0,1019900.0,4 days 12:47:26.814113,2024-10-06 19:35:52.718295,2024-10-02 06:48:25.904182,22500,True,autotrader,2022 Toyota Land Cruiser Prado 2.8GD VX-L,27709801,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
5795,Nissan,370z,,2009,299900.0,299900.0,4 days 12:47:34.879364,2024-10-06 19:30:12.154753,2024-10-02 06:42:37.275389,134000,True,autotrader,2009 Nissan 370Z Coupe,27709810,https://img.autotrader.co.za//Crop800x600,Nissan 370z
5796,Porsche,cayenne,,2013,459950.0,459950.0,47 days 04:15:01.361589,2024-11-18 11:00:12.170463,2024-10-02 06:45:10.808874,93000,False,autotrader,2013 Porsche Cayenne Diesel,27709888,https://img.autotrader.co.za/20707354/Fit640x480,Porsche cayenne
5797,Bmw,3 series,,2023,849950.0,849950.0,7 days 11:53:44.995316,2024-10-09 18:32:48.892188,2024-10-02 06:39:03.896872,16374,True,autotrader,2023 BMW 3 Series 330i M Sport,27709889,https://img.autotrader.co.za/33642881/Crop800x600,Bmw 3 series
5798,Bmw,3 series,,2023,878500.0,888500.0,5 days 10:39:47.381086,2024-10-07 17:18:51.277958,2024-10-02 06:39:03.896872,15620,True,autotrader,2023 BMW 3 Series 320d M Sport,27709906,https://img.autotrader.co.za/33641716/Crop800x600,Bmw 3 series
5799,Bmw,z4,,2024,1238500.0,1258500.0,47 days 04:14:13.957970,2024-11-18 10:55:31.583328,2024-10-02 06:41:17.625358,592,False,autotrader,2024 BMW Z4 M40i,27709925,https://img.autotrader.co.za/33643242/Fit640x480,Bmw z4
5800,Bmw,3 series,,2009,199900.0,219900.0,35 days 03:07:53.048929,2024-11-06 09:46:56.945801,2024-10-02 06:39:03.896872,137000,True,autotrader,2009 BMW 3 Series 335i Exclusive Auto,27709928,https://img.autotrader.co.za/33643335/Crop640x480,Bmw 3 series
